night,radar,n_profiles,mtr_night,mtr_peak,vid_mean,alt_mean,dens_night,vid_night,ff_frac,first,last,dens_day,hours_night,coverage,step_min,lat,lon
2025-12-06,estjv,81,,,3.406597422008161,1143.2014769616335,1.2166419364314862,3.406597422008161,0.0,2025-12-06 17:27:51+00:00,2025-12-07 06:47:51+00:00,8.419938274260078,13.5,1.0,10,40.17592,-3.71368
2025-12-07,estjv,81,,,1.879218736254139,779.74889601828,0.6711495486621925,1.879218736254139,0.0,2025-12-07 17:27:51+00:00,2025-12-08 06:47:51+00:00,9.43411379391771,13.5,1.0,10,40.17592,-3.71368
2025-12-08,estjv,81,,,1.6014539193959885,737.1913003713821,0.5719478283557101,1.6014539193959885,0.0,2025-12-08 17:27:50+00:00,2025-12-09 06:47:51+00:00,6.448510324656057,13.5,0.9999794242916813,10,40.17592,-3.71368
2025-12-09,estjv,81,,,0.6493618472122852,1004.0613270177604,0.23191494543295899,0.6493618472122852,0.0,2025-12-09 17:27:51+00:00,2025-12-10 06:47:51+00:00,0.9024238950575739,13.5,1.0,10,40.17592,-3.71368
2025-12-10,estjv,81,,,1.8090370139957945,1021.5763427857069,0.6460846478556409,1.8090370139957945,0.01120656369313358,2025-12-10 17:27:51+00:00,2025-12-11 06:47:51+00:00,4.29563960663997,13.5,1.0,10,40.17592,-3.71368
2025-12-11,estjv,81,,,2.8554006751672723,1046.201227403681,1.0197859554168829,2.8554006751672723,0.0,2025-12-11 17:27:51+00:00,2025-12-12 06:47:51+00:00,2.2794226138062754,13.5,1.0,10,40.17592,-3.71368
2025-12-12,estjv,82,,,2.33034692166782,795.507994455938,0.8322667577385072,2.33034692166782,0.0,2025-12-12 17:27:51+00:00,2025-12-13 06:57:50+00:00,0.9996045818807143,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-13,estjv,82,,,0.9665873115382544,730.6557456956593,0.3452097541208052,0.9665873115382544,0.0,2025-12-13 17:27:51+00:00,2025-12-14 06:57:51+00:00,3.0831683568860258,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-14,estjv,82,,,4.265030563095721,948.6845699211158,1.5232252011056147,4.265030563095721,0.0005029403333269202,2025-12-14 17:27:50+00:00,2025-12-15 06:57:51+00:00,6.1422068529216,13.666666666666666,0.9999796752098535,10,40.17592,-3.71368
2025-12-15,estjv,76,,,0.28385855022229645,1076.1371999626951,0.10137805365082016,0.28385855022229645,0.0,2025-12-15 18:07:51+00:00,2025-12-16 06:57:51+00:00,6.770916621802614,12.666666666666666,0.9743589743589743,10,40.17592,-3.71368
2025-12-16,estjv,81,,,2.4009444004223672,1179.751295540186,0.8574801430079882,2.4009444004223672,0.0,2025-12-16 17:27:51+00:00,2025-12-17 06:57:51+00:00,3.83895730586147,13.5,0.9878048780487805,10,40.17592,-3.71368
2025-12-17,estjv,82,,,1.0965672946557767,1177.3928900980657,0.3916311766627774,1.0965672946557767,0.0,2025-12-17 17:27:51+00:00,2025-12-18 06:57:51+00:00,3.568574996704751,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-18,estjv,82,,,1.0984958897276622,858.6400994419987,0.39231996061702223,1.0984958897276622,0.0,2025-12-18 17:27:51+00:00,2025-12-19 06:57:51+00:00,4.071689533516991,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-19,estjv,81,,,5.7902977060388645,1004.9582222239737,2.067963466442451,5.7902977060388645,0.0,2025-12-19 17:27:50+00:00,2025-12-20 06:57:51+00:00,8.817007595052322,13.5,0.9877848011219286,10,40.17592,-3.71368
2025-12-20,estjv,82,,,2.5679119770846714,993.1949083810468,0.9171114203873828,2.5679119770846714,0.0,2025-12-20 17:27:51+00:00,2025-12-21 06:57:51+00:00,3.0458249336197265,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-21,estjv,82,,,0.11209557030985996,799.9999936465363,0.040034132253521405,0.11209557030985996,0.0,2025-12-21 17:27:51+00:00,2025-12-22 06:57:51+00:00,12.831294044098328,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-22,estjv,82,,,0.24311859269694583,874.9149361162275,0.0868280688203378,0.24311859269694583,0.0,2025-12-22 17:27:51+00:00,2025-12-23 06:57:51+00:00,8.374387502398534,13.666666666666666,1.0,10,40.17592,-3.71368
2025-12-23,estjv,82,,,2.0128404628939744,1062.246217898412,0.7188715938907051,2.0128404628939744,0.0,2025-12-23 17:27:50+00:00,2025-12-24 06:57:51+00:00,9.298443325475358,13.666666666666666,0.9999796752098535,10,40.17592,-3.71368
2025-12-24,estjv,82,,,2.572115620316529,892.4744265941928,0.9186127215416173,2.572115620316529,0.0,2025-12-24 17:27:51+00:00,2025-12-25 06:57:51+00:00,7.866498626745942,13.666666666666666,1.0,10,40.17592,-3.71368
